feature_id,media_id,type,path,source_url,source_path,version,start,end
HUA-F20,AUDIMG-305,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-305-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-306,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-306-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-307,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-307-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-308,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-308-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-309,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-309-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F20,AUDIMG-310,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-310-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16081676/,,,,
HUA-F22,IMG-153,image,../../media/mobile-v2/legacy/assets/images/IMG-153-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16021520/,,,,
HUA-F22,IMG-161,image,../../media/mobile-v2/legacy/assets/images/IMG-161-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16021520/,,,,
HUA-F22,IMG-162,image,../../media/mobile-v2/legacy/assets/images/IMG-162-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16021520/,,,,
HUA-F23,HW42-01-Z01,image,../../media/mobile-v2/local/assets/frames/HW42-01-Z01-v42-source-0106000-crop.png,,../../media/mobile-v2/local/assets/frames/HW42-01-v42-source-0106000-full.png,机型与系统build未显示；编码器Openharmony6.1仅元数据，不作为鸿蒙7实测,106,106
HUA-F23,HW42-01-Z02,image,../../media/mobile-v2/local/assets/frames/HW42-01-Z02-v42-source-0107800-crop.png,,../../media/mobile-v2/local/assets/frames/HW42-01-v42-source-0107800-full.png,机型与系统build未显示；编码器Openharmony6.1仅元数据，不作为鸿蒙7实测,107.8,107.8
HUA-F23,HW42-01,video,../../media/mobile-v2/local/assets/clips/HW42-01-v42-0102000-0112000.mp4,,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW42-S01-local-phone-gallery.mp4,机型与系统build未显示；编码器Openharmony6.1仅元数据，不作为鸿蒙7实测,102.0,112.0
HUA-F23,AUDIMG-223,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-223-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16075746/,,,,
HUA-F23,AUDIMG-227,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-227-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-228,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-228-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-229,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-229-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-230,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-230-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-231,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-231-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-232,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-232-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-234,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-234-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-235,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-235-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-236,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-236-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-237,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-237-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F23,AUDIMG-238,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-238-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070676/,,,,
HUA-F21,HE20-CANCEL,image,../../media/mobile-v2/local/assets/thumbs/HE20-CANCEL-v20.png,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,HarmonyOS6.0+ / 小艺11.3.9.320+文档；截图build未标,,
HUA-F21,AUDIMG-149,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-149-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-150,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-150-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-151,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-151-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-152,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-152-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-153,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-153-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-154,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-154-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-155,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-155-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-156,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-156-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-157,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-157-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-158,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-158-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-159,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-159-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-160,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-160-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-161,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-161-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-162,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-162-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-163,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-163-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-164,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-164-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-165,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-165-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-166,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-166-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-167,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-167-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-168,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-168-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F21,AUDIMG-169,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-169-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070847/,,,,
HUA-F32,HW28-03,video,../../media/mobile-v2/local/assets/clips/HW28-03-v28-0000000-0010000.mp4,https://consumer.huawei.com/cn/harmonyos-next/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HarmonyOS 5 - 华为官网 (7) [harmonyos-next-7].mp4,2024/2025 HarmonyOS NEXT / HarmonyOS 5历史官网演示；具体机型、系统build未标,0,10
HUA-F24,H7-V08,video,../../media/mobile-v2/legacy/assets/clips/H7-V08-v1-000000-006634.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/harmonyos-7/video/xiaoyi/xiaoyi-agent-3.mp4,,HarmonyOS7公测／部分待HOTA,0,6.634
HUA-F25,H7-V09,video,../../media/mobile-v2/legacy/assets/clips/H7-V09-v1-000000-010751.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/harmonyos-7/video/xiaoyi/xiaoyi-agent-4.mp4,,HarmonyOS7公测／部分待HOTA,0,10.751
HUA-F25,AUDIMG-171,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-171-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-172,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-172-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-173,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-173-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-174,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-174-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-175,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-175-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-176,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-176-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-177,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-177-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-178,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-178-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-179,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-179-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-180,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-180-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-181,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-181-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-182,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-182-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F25,AUDIMG-183,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-183-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F26,H7-V10,video,../../media/mobile-v2/legacy/assets/clips/H7-V10-v1-000000-008020.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/harmonyos-7/video/xiaoyi/xiaoyi-agent-5.mp4,,HarmonyOS7公测／部分待HOTA,0,8.02
HUA-F26,HR35-01,video,../../media/mobile-v2/local/assets/clips/HR35-01-v35-0000000-0009500.mp4,https://consumer.huawei.com/cn/support/content/zh-cn16077459/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HR35-01-official-original.mp4,HarmonyOS5.0及以上支持页；小艺11.3.9.330、阅读3.1.52.300及以上；演示机型/build未标,0.0,9.5
HUA-F26,HR35-02,video,../../media/mobile-v2/local/assets/clips/HR35-02-v35-0000033-0009500.mp4,https://consumer.huawei.com/cn/support/content/zh-cn16077459/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HR35-02-official-original.mp4,HarmonyOS5.0及以上支持页；小艺11.3.9.330、阅读3.1.52.300及以上；演示机型/build未标,0.03333333333333333,9.5
HUA-F26,AUDIMG-187,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-187-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16077459/,,,,
HUA-F27,H7-V11,video,../../media/mobile-v2/legacy/assets/clips/H7-V11-v1-000000-008746.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/harmonyos-7/video/xiaoyi/xiaoyi-agent-6.mp4,,HarmonyOS7公测／部分待HOTA,0,8.746
HUA-F28,RE05,video,../../media/mobile-v2/local/assets/clips/RE05-v2-0247000-0264000.mp4,https://www.youtube.com/watch?v=DkWTbd94WFs,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/REF01-five-brand-handson.mp4,Mate80 Pro Max / HarmonyOS6（横评标注）/ build未标 / 历史演示,247,264
HUA-F28,HW26-01,video,../../media/mobile-v2/local/assets/clips/HW26-01-v26-0000000-0008000.mp4,https://harmonyos.cool/docs/ai/xiaoyi-help,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW26-xiaoyi-background-return-official-tutorial.mp4,HarmonyOS6历史教程对照；机型/build未显示；7.0新机不再提供帮帮忙,0,8
HUA-F28,HW26-02,video,../../media/mobile-v2/local/assets/clips/HW26-02-v26-0008000-0019800.mp4,https://harmonyos.cool/docs/ai/xiaoyi-help,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW26-xiaoyi-background-return-official-tutorial.mp4,HarmonyOS6历史教程对照；机型/build未显示；7.0新机不再提供帮帮忙,8,19.8
HUA-F28,HT12-STOP,image,../../media/mobile-v2/local/sources/HT12-STOP.png,https://consumer.huawei.com/cn/support/content/zh-cn16073021/,,HarmonyOS6探索性帮帮忙；HarmonyOS7新机型不再提供,,
HUA-F28,HT12-HANDOFF,image,../../media/mobile-v2/local/sources/HT12-HANDOFF.png,https://consumer.huawei.com/cn/support/content/zh-cn16073021/,,HarmonyOS6探索性帮帮忙；HarmonyOS7新机型不再提供,,
APL-F01,AP29-01,video,../../media/mobile-v2/local/assets/clips/AP29-01-v29-0069000-0079000.mp4,https://www.youtube.com/watch?v=fRoGFqfcCh8,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/iPhone 16 ： Activer l'Assistant Vocal Siri en Quelques Étapes [fRoGFqfcCh8].mp4,iPhone16题名的传统Siri历史教程；系统版本/build未核，非iOS26增强演示,69,79
APL-F01,APL24-V3-019,image,../../media/mobile-v2/local/assets/thumbs/APL24-V3-019.png,https://www.apple.com/newsroom/2024/06/introducing-apple-intelligence-for-iphone-ipad-and-mac/,,iPhone 15 Pro / WWDC24历史宣传画面；当前路径见iOS26手册,,
APL-F02,A3-01,video,../../media/mobile-v2/local/assets/clips/A3-01-v2-0012000-0026000.mp4,https://www.youtube.com/watch?v=uF7z6cgXGpc,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP03-type-siri-official.mp4,iOS 18.1 官方演示 / iOS 26路径由指南交叉确认 / 海外英文,12,26
APL-F02,APL-F02-UI-000,image,../../media/mobile-v2/local/assets/thumbs/APL-F02-UI-000-v2.png,https://support.apple.com/guide/iphone/use-apple-intelligence-with-siri-iph17bafe0f6/26/ios/26,,iOS 26 / 海外,,
APL-F03,AP01,video,../../media/mobile-v2/local/assets/clips/AP01-v2-0114000-0128000.mp4,https://www.youtube.com/watch?v=TIS3QN1PQrU,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP01-visual-intelligence-ios26.mp4,iPhone / iOS 26 / 海外英文,114,128
APL-F03,APL-F03-UI-000,image,../../media/mobile-v2/local/assets/thumbs/APL-F03-UI-000-v2.png,https://support.apple.com/guide/iphone/use-visual-intelligence-iph12eb1545e/26/ios/26,,iOS 26 / 海外,,
APL-F04,A26-V01,video,../../media/mobile-v2/local/assets/clips/A26-V01-phone-crop-v4.mp4,https://www.apple.com/newsroom/videos/2025/autoplay/06/apple-elevates-the-iphone-experience-with-ios-26/apple-wwdc25-ios-26-visual-intelligence-with-etsy/large_2x.mp4,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-entry-ppt-2026-09-08/assets/clips/A26-V01-v1-000000-008520.mp4,iOS26／Apple Intelligence,0,8.52
APL-F04,MED-I006,image,../../media/mobile-v2/legacy/assets/images/MED-I006-v1.jpg,https://support.apple.com/guide/iphone/use-visual-intelligence-iph12eb1545e/ios,,,,
APL-F06,AUDIMG-014,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-014-v1.jpg,https://support.apple.com/guide/iphone/lift-a-subject-from-the-photo-background-iphfe4809658/26/ios/26,,,,
APL-F05,AE20-01,video,../../media/mobile-v2/local/assets/clips/AE20-01-v20-0130000-0138267.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,原教程标iPhone17 / 海外英文；系统小版本未核,130,138.2666667
APL-F05,A2-01,video,../../media/mobile-v2/local/assets/clips/A2-01-v2-0113000-0128000.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,iPhone 17 / 原片未核实系统小版本 / 海外英文,113,128
APL-F05,AE20-01-PHONE-3,image,../../media/mobile-v2/local/assets/thumbs/AE20-01-PHONE-3-v20.png,https://www.youtube.com/watch?v=mxGkDs7iCmI,,原教程标iPhone17 / 海外英文；系统小版本未核,,
APL-F05,AE20-01-PHONE-2,image,../../media/mobile-v2/local/assets/thumbs/AE20-01-PHONE-2-v20.png,https://www.youtube.com/watch?v=mxGkDs7iCmI,,原教程标iPhone17 / 海外英文；系统小版本未核,,
APL-F05,AE20-01-PHONE-1,image,../../media/mobile-v2/local/assets/thumbs/AE20-01-PHONE-1-v20.png,https://www.youtube.com/watch?v=mxGkDs7iCmI,,原教程标iPhone17 / 海外英文；系统小版本未核,,
APL-F07,A2-03,video,../../media/mobile-v2/local/assets/clips/A2-03-v2-0411000-0426000.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,iPhone 17 / 原片未核实系统小版本 / 海外英文,411,426
APL-F07,MED-I007,image,../../media/mobile-v2/legacy/assets/images/MED-I007-v1.jpg,https://support.apple.com/en-ca/guide/iphone/iph6f08da1d2/ios,,,,
APL-F10,NSNOTE7-A,image,../../media/mobile-v2/local/assets/thumbs/NSNOTE7-A-crop-v7.png,https://www.tomsguide.com/phones/iphones/how-to-summarize-audio-recordings-on-your-iphone-with-apple-intelligence,,iOS18.1 / 英文 / Tom’s Guide 2024-10教程,,
APL-F10,NS7-APL-F10-02,image,../../media/mobile-v2/local/assets/thumbs/NS7-APL-F10-tg-open.jpg,https://www.tomsguide.com/phones/iphones/how-to-summarize-audio-recordings-on-your-iphone-with-apple-intelligence,,iOS18.1 / Tom’s Guide 2024-10,,
APL-F10,NS7-APL-F10-01,image,../../media/mobile-v2/local/assets/thumbs/NS7-APL-F10-tg-summary.jpg,https://www.tomsguide.com/phones/iphones/how-to-summarize-audio-recordings-on-your-iphone-with-apple-intelligence,,iOS18.1 / Tom’s Guide 2024-10,,
APL-F10,NSNOTE7-B,image,../../media/mobile-v2/local/assets/thumbs/NSNOTE7-B-crop-v7.png,https://www.tomsguide.com/phones/iphones/how-to-summarize-audio-recordings-on-your-iphone-with-apple-intelligence,,iOS18.1 / 英文 / Tom’s Guide 2024-10教程,,
APL-F10,NSNOTE7-C,image,../../media/mobile-v2/local/assets/thumbs/NSNOTE7-C-crop-v7.png,https://www.tomsguide.com/phones/iphones/how-to-summarize-audio-recordings-on-your-iphone-with-apple-intelligence,,iOS18.1 / 英文 / Tom’s Guide 2024-10教程,,
APL-F08,AM39-01,video,../../media/mobile-v2/local/assets/clips/AM39-01-v39-0014500-0028500.mp4,https://www.youtube.com/watch?v=UslnMhBLHGA,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AM39-official-mail-summary.mp4,Apple Support 2024-10-31；iOS18.1起历史教学；实际机型/build未显示,14.5,28.5
APL-F08,AUDIMG-001,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-001-v1.jpg,https://support.apple.com/guide/iphone/use-apple-intelligence-in-mail-iph9ae667055/26/ios/26,,,,
APL-F09,AS40-01,video,../../media/mobile-v2/local/assets/clips/AS40-01-v40-0087500-0102500.mp4,https://www.youtube.com/watch?v=qcYwLqSllDE,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AS40-safari-summary-tutorial.mp4,2025-04-07历史iPhone实拍；系统build、机型未标；非iOS26同版实测,87.5,102.5
APL-F09,AS40-02,video,../../media/mobile-v2/local/assets/clips/AS40-02-v40-0110500-0122500.mp4,https://www.youtube.com/watch?v=qcYwLqSllDE,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AS40-safari-summary-tutorial.mp4,2025-04-07历史iPhone实拍；系统build、机型未标；非iOS26同版实测,110.5,122.5
APL-F09,APL-SAF-UI-V3-5,image,../../media/mobile-v2/local/assets/thumbs/APL-SAF-UI-V3-5.png,https://www.iphonelife.com/content/how-to-summarize-webpages-safari,,iOS18.1时期教程 / iPhoneLife；当前iOS26可从页面菜单点Summarize,,
APL-F09,APL-SAF-UI-V3-6,image,../../media/mobile-v2/local/assets/thumbs/APL-SAF-UI-V3-6.png,https://www.iphonelife.com/content/how-to-summarize-webpages-safari,,iOS18.1时期教程 / iPhoneLife；当前iOS26可从页面菜单点Summarize,,
APL-F09,APL-SAF-UI-V3-7,image,../../media/mobile-v2/local/assets/thumbs/APL-SAF-UI-V3-7.png,https://www.iphonelife.com/content/how-to-summarize-webpages-safari,,iOS18.1时期教程 / iPhoneLife；当前iOS26可从页面菜单点Summarize,,
APL-F09,APL-SAF-UI-V3-8,image,../../media/mobile-v2/local/assets/thumbs/APL-SAF-UI-V3-8.png,https://www.iphonelife.com/content/how-to-summarize-webpages-safari,,iOS18.1时期教程 / iPhoneLife；当前iOS26可从页面菜单点Summarize,,
APL-F11,AUDIMG-021,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-021-v1.jpg,https://support.apple.com/guide/iphone/summarize-notifications-reduce-interruptions-iph1fbe7d2b9/26/ios/26,,,,
APL-F12,APL-F12-V6-01,image,../../media/mobile-v2/local/assets/thumbs/APL-F12-V6-01.jpg,https://www.apple.com/newsroom/2025/06/apple-intelligence-gets-even-more-powerful-with-new-capabilities-across-apple-devices/,,iOS26预览，2025-06-09官方发布素材；iPhone16 Pro,,
APL-F12,APL-F12-V6-02,image,../../media/mobile-v2/local/assets/thumbs/APL-F12-V6-02.jpg,https://www.apple.com/newsroom/2025/06/apple-intelligence-gets-even-more-powerful-with-new-capabilities-across-apple-devices/,,iOS26预览，2025-06-09官方发布素材；iPhone16 Pro,,
APL-F13,APL-F13-UI-000,image,../../media/mobile-v2/local/assets/thumbs/APL-F13-UI-000-v2.png,https://support.apple.com/guide/iphone/use-apple-intelligence-in-reminders-iphcb580b580/26/ios/26,,iOS 26 / 海外,,
APL-F14,AUDIMG-016,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-016-v1.jpg,https://support.apple.com/guide/iphone/translate-messages-calls-and-conversations-iph22b72984d/26/ios/26,,,,
APL-F15,APL-F15-UI-003,image,../../media/mobile-v2/local/assets/thumbs/APL-F15-UI-003-v2.png,https://support.apple.com/guide/iphone/translate-messages-calls-and-conversations-iph22b72984d/26/ios/26,,iOS 26 / 海外,,
APL-F16,APL-F16-UI-002,image,../../media/mobile-v2/local/assets/thumbs/APL-F16-UI-002-v2.png,https://support.apple.com/en-us/127521,,iOS 26 / 海外,,
APL-F17,AC39-01,video,../../media/mobile-v2/local/assets/clips/AC39-01-v39-0017000-0030000.mp4,https://www.youtube.com/watch?v=vj6PDTdRwqA,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AC39-official-call-record.mp4,Apple Support 2026-05-15；iOS26样式官方教学，实际机型/build未显示；功能从iOS18起,17,30
APL-F17,AC39-03,video,../../media/mobile-v2/local/assets/clips/AC39-03-v39-0069500-0079500.mp4,https://www.youtube.com/watch?v=vj6PDTdRwqA,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AC39-official-call-record.mp4,Apple Support 2026-05-15；iOS26样式官方教学，实际机型/build未显示；功能从iOS18起,69.5,79.5
APL-F17,APL-LAUNCH-UI-V3-3,image,../../media/mobile-v2/local/assets/thumbs/APL-LAUNCH-UI-V3-3.png,https://www.apple.com/newsroom/2024/10/apple-intelligence-is-available-today-on-iphone-ipad-and-mac/,,iPhone16 / iOS18.1官方发布演示,,
APL-F18,AE17-01,video,../../media/mobile-v2/local/assets/clips/AE17-01-v17-0500000-0514500.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,iPhone 17 / 英文 / Genmoji界面标Beta / 系统小版本未核实,500,514.5
APL-F18,A2-04,video,../../media/mobile-v2/local/assets/clips/A2-04-v2-0479000-0494000.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,iPhone 17 / 原片未核实系统小版本 / 海外英文,479,494
APL-F18,APL-F18-UI-000,image,../../media/mobile-v2/local/assets/thumbs/APL-F18-UI-000-v2.png,https://support.apple.com/guide/iphone/create-your-own-emoji-with-genmoji-iph4e76f5667/26/ios/26,,iOS 26 / 海外,,
APL-F19,AP27-01,video,../../media/mobile-v2/local/assets/clips/AP27-01-v27-0515000-0527000.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,教程题名iPhone17；英文UI有Beta提示；实际机型与系统build未核,515,527
APL-F19,A2-05,video,../../media/mobile-v2/local/assets/clips/A2-05-v2-0540000-0555000.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,原片标题iPhone17；英文UI有Beta提示；实际机型与系统build未核,540,555
APL-F19,AP26-01,video,../../media/mobile-v2/local/assets/clips/AP26-01-v26-0586000-0592500.mp4,https://www.youtube.com/watch?v=mxGkDs7iCmI,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/AP02-apple-ai-handson.mp4,iPhone 17 / 原片未核实系统小版本 / 海外英文,586,592.5
